ClusterID NumberOfMembers Genes Species
75154402 42 Solyc12g010590.1 Sly
75154403 42 AT2G36640 Ath
75154403 42 AT3G53040 Ath
75154403 42 Solyc09g008770.2 Sly
75154404 42 AT3G19360 Ath
75154404 42 Solyc11g070070.1 Sly
75154405 42 AT3G15790 Ath
75154406 42 AT4G24015 Ath
75154406 42 Solyc08g082680.2 Sly
75154407 42 AT1G21390 Ath
75154407 42 AT1G76980 Ath
75154407 42 Solyc06g059860.2 Sly
75154408 42 AT5G67350 Ath
75154408 42 Solyc02g092720.1 Sly
75154410 42 Solyc07g052490.2 Sly
75154412 42 LOC_Os01g71540 Osa
75154412 42 LOC_Os01g71590 Osa
75154412 42 LOC_Os02g15790 Osa
75154412 42 LOC_Os05g03320 Osa
75154412 42 LOC_Os05g03390 Osa
75154412 42 LOC_Os07g33200 Osa
75154412 42 LOC_Os11g01720 Osa
75154412 42 LOC_Os11g11240 Osa
75154413 42 AT3G07640 Ath
75154413 42 LOC_Os02g37150 Osa
75154413 42 Solyc07g045150.2 Sly
75154414 42 AT3G12345 Ath
75154414 42 LOC_Os06g28950 Osa
75154414 42 Solyc04g010190.1 Sly
75154415 42 AT4G20740 Ath
75154415 42 LOC_Os07g08180 Osa
75154415 42 Solyc01g068180.2 Sly
75154416 42 LOC_Os07g46400 Osa
75154416 42 Solyc01g102670.2 Sly
75154417 42 AT5G07380 Ath
75154417 42 LOC_Os01g01400 Osa
75154417 42 Solyc03g117990.1 Sly
75154418 42 AT1G73400 Ath
75154418 42 LOC_Os02g52220 Osa
75154418 42 Solyc04g079150.1 Sly
75154419 42 AT2G05830 Ath
75154419 42 LOC_Os11g11050 Osa
75154419 42 Solyc08g022210.2 Sly
75154420 42 AT1G25420 Ath
75154420 42 LOC_Os01g49350 Osa
75154420 42 Solyc04g007230.2 Sly
75154421 42 AT2G46850 Ath
75154421 42 LOC_Os10g21090 Osa
75154421 42 Solyc10g005140.1 Sly
75154422 42 AT2G02880 Ath
75154422 42 LOC_Os03g26220 Osa
75154422 42 Solyc01g010570.2 Sly
75154423 42 AT1G34640 Ath
75154423 42 LOC_Os07g43010 Osa
75154423 42 Solyc12g057030.1 Sly
75154424 42 AT4G17616 Ath
75154424 42 LOC_Os07g31310 Osa
75154424 42 Solyc04g072150.1 Sly
75154425 42 AT1G56310 Ath
75154425 42 LOC_Os05g28860 Osa
75154425 42 Solyc01g100270.2 Sly
75154426 42 AT3G22150 Ath
75154426 42 LOC_Os04g51350 Osa
75154426 42 Solyc11g017370.1 Sly
75154427 42 AT5G15280 Ath
75154427 42 LOC_Os03g07220 Osa
75154427 42 Solyc02g067200.2 Sly
75154428 42 AT2G17033 Ath
75154428 42 LOC_Os02g02770 Osa
75154428 42 Solyc10g055700.1 Sly
75154429 42 AT1G06710 Ath
75154429 42 LOC_Os04g41140 Osa
75154430 42 AT5G18100 Ath
75154430 42 LOC_Os03g11960 Osa
75154430 42 Solyc03g062890.2 Sly
75154431 42 AT4G02730 Ath
75154431 42 LOC_Os07g38430 Osa
75154431 42 Solyc09g065290.2 Sly
75154432 42 AT2G15980 Ath
75154432 42 LOC_Os12g21930 Osa
75154432 42 Solyc10g051010.1 Sly
75154433 42 AT1G63260 Ath
75154433 42 LOC_Os10g35980 Osa
75154433 42 Solyc08g080730.2 Sly
75154434 42 AT4G33440 Ath
75154434 42 LOC_Os08g01600 Osa
75154434 42 Solyc06g060170.2 Sly
75154435 42 AT2G21710 Ath
75154435 42 LOC_Os07g04230 Osa
75154435 42 Solyc01g109630.2 Sly
75154436 42 AT3G60850 Ath
75154436 42 LOC_Os03g14290 Osa
75154436 42 Solyc01g091390.2 Sly
75154437 42 AT4G32190 Ath
75154437 42 LOC_Os02g09340 Osa
75154437 42 Solyc08g022030.2 Sly
75154438 42 AT1G11545 Ath
75154438 42 LOC_Os07g34580 Osa
75154438 42 Solyc03g031800.2 Sly
75154439 42 AT1G69400 Ath
75154439 42 LOC_Os03g55140 Osa
75154439 42 Solyc05g012720.2 Sly
75154440 42 AT3G47830 Ath
75154440 42 LOC_Os06g13070 Osa
75154440 42 Solyc03g113880.2 Sly
75154441 42 AT4G20770 Ath
75154441 42 LOC_Os02g07050 Osa
75154441 42 Solyc06g084580.1 Sly
75154442 42 AT1G77010 Ath
75154442 42 LOC_Os03g63260 Osa
75154442 42 Solyc04g074160.1 Sly
75154443 42 AT2G21950 Ath
75154443 42 LOC_Os07g47650 Osa
75154443 42 Solyc04g051870.1 Sly
75154444 42 AT1G09820 Ath
75154444 42 LOC_Os10g34310 Osa
75154444 42 Solyc01g100450.1 Sly
75154445 42 AT3G62470 Ath
75154445 42 LOC_Os05g28720 Osa
75154445 42 Solyc01g097130.2 Sly
75154446 42 AT5G43822 Ath
75154446 42 LOC_Os10g41730 Osa
75154446 42 Solyc08g069130.1 Sly
75154447 42 AT1G22730 Ath
75154447 42 LOC_Os03g12180 Osa
75154447 42 Solyc04g072130.1 Sly
75154448 42 AT5G13530 Ath
75154448 42 Solyc01g096490.2 Sly
75154449 42 AT1G09410 Ath
75154449 42 AT1G56690 Ath
75154449 42 LOC_Os03g20190 Osa
75154449 42 Solyc06g064600.1 Sly
75154450 42 AT5G01160 Ath
75154450 42 LOC_Os10g35190 Osa
75154450 42 Solyc09g013120.2 Sly
75154451 42 AT4G18975 Ath
75154451 42 LOC_Os07g36180 Osa
75154451 42 Solyc02g071570.2 Sly
75154452 42 AT3G29290 Ath
75154452 42 LOC_Os03g11310 Osa
75154452 42 Solyc02g088600.2 Sly
75154453 42 AT5G17460 Ath
75154453 42 LOC_Os01g03500 Osa
75154453 42 Solyc02g091320.2 Sly
75154454 42 AT5G19610 Ath
75154454 42 Solyc03g070470.1 Sly
75154455 42 AT4G11270 Ath
75154455 42 Solyc08g081640.2 Sly
75154456 42 AT1G76710 Ath
75154456 42 LOC_Os04g34976 Osa
75154456 42 Solyc07g008460.2 Sly
75154457 42 AT5G63810 Ath
75154457 42 LOC_Os01g65460 Osa
75154457 42 Solyc03g019890.2 Sly
75154458 42 AT1G69200 Ath
75154458 42 LOC_Os03g40550 Osa
75154458 42 Solyc05g012100.2 Sly
75154459 42 AT3G27670 Ath
75154459 42 LOC_Os01g07490 Osa
75154459 42 Solyc02g086500.2 Sly
75154460 42 AT5G08490 Ath
75154460 42 LOC_Os02g18810 Osa
75154460 42 Solyc10g005090.2 Sly
75154461 42 AT4G38270 Ath
75154461 42 LOC_Os10g21890 Osa
75154461 42 Solyc01g112210.2 Sly
75154462 42 AT1G71460 Ath
75154462 42 LOC_Os12g10184 Osa
75154462 42 Solyc07g052590.1 Sly
75154463 42 AT2G27760 Ath
75154463 42 LOC_Os01g73760 Osa
75154463 42 Solyc11g066960.1 Sly
75154464 42 AT4G08230 Ath
75154464 42 LOC_Os03g15720 Osa
75154465 42 AT4G20060 Ath
75154465 42 Solyc02g064600.2 Sly
75154465 42 Solyc02g064620.2 Sly
75154466 42 AT3G04130 Ath
75154466 42 LOC_Os02g38950 Osa
75154466 42 Solyc05g014490.1 Sly
75154467 42 AT5G18525 Ath
75154467 42 LOC_Os01g22390 Osa
75154467 42 Solyc12g099010.1 Sly
75154468 42 AT5G64150 Ath
75154468 42 LOC_Os12g41830 Osa
75154468 42 Solyc07g066280.2 Sly
75154469 42 AT1G60560 Ath
75154469 42 LOC_Os09g13880 Osa
75154469 42 Solyc04g009970.2 Sly
75154470 42 AT5G66055 Ath
75154470 42 LOC_Os03g04300 Osa
75154470 42 Solyc02g061820.2 Sly
75154471 42 AT1G66840 Ath
75154471 42 LOC_Os01g49740 Osa
75154471 42 Solyc02g086350.2 Sly
75154472 42 AT1G69870 Ath
75154472 42 LOC_Os01g68510 Osa
75154472 42 Solyc05g006920.2 Sly
75154473 42 AT5G37480 Ath
75154473 42 LOC_Os03g53740 Osa
75154473 42 Solyc10g081480.1 Sly
75154474 42 AT5G55580 Ath
75154474 42 LOC_Os07g39430 Osa
75154474 42 Solyc12g015640.1 Sly
75154475 42 AT1G10850 Ath
75154475 42 LOC_Os02g58390 Osa
75154475 42 Solyc04g008650.2 Sly
75154476 42 AT2G13100 Ath
75154476 42 LOC_Os06g08170 Osa
75154476 42 Solyc12g010440.1 Sly
75154477 42 AT1G72170 Ath
75154477 42 LOC_Os03g62420 Osa
75154477 42 Solyc11g027870.1 Sly
75154478 42 AT1G04020 Ath
75154478 42 LOC_Os04g43300 Osa
75154478 42 Solyc06g008210.2 Sly
75154479 42 AT3G11810 Ath
75154479 42 LOC_Os12g15520 Osa
75154479 42 Solyc04g005530.2 Sly
75154480 42 AT5G53770 Ath
75154480 42 LOC_Os01g48210 Osa
75154480 42 Solyc10g006990.2 Sly
75154481 42 AT4G10930 Ath
75154481 42 LOC_Os12g10700 Osa
75154481 42 Solyc12g055910.1 Sly
75154482 42 AT4G13020 Ath
75154482 42 LOC_Os03g63020 Osa
75154482 42 Solyc06g083210.2 Sly
75154483 42 AT5G10150 Ath
75154483 42 LOC_Os03g09200 Osa
75154484 42 AT5G40400 Ath
75154484 42 LOC_Os01g36610 Osa
75154484 42 Solyc03g007390.2 Sly
75154485 42 AT4G33100 Ath
75154485 42 Solyc08g062620.2 Sly
75154486 42 AT1G05120 Ath
75154486 42 Solyc05g044480.2 Sly
75154487 42 AT1G24040 Ath
75154487 42 LOC_Os04g39140 Osa
75154487 42 Solyc05g005900.2 Sly
75154488 42 AT4G10120 Ath
75154488 42 LOC_Os11g12810 Osa
75154488 42 Solyc11g045110.1 Sly
75154489 42 AT1G03760 Ath
75154489 42 LOC_Os01g70330 Osa
75154489 42 Solyc07g053860.2 Sly
75154490 42 AT5G39710 Ath
75154490 42 LOC_Os06g05920 Osa
75154490 42 Solyc01g108410.1 Sly
75154491 42 AT2G01918 Ath
75154491 42 LOC_Os04g44200 Osa
75154492 42 AT2G14680 Ath
75154492 42 LOC_Os03g31730 Osa
75154492 42 Solyc01g106950.2 Sly
75154493 42 AT1G61215 Ath
75154493 42 LOC_Os07g37800 Osa
75154493 42 Solyc02g078810.2 Sly
75154493 42 Solyc10g009160.2 Sly
75154494 42 AT4G20310 Ath
75154494 42 LOC_Os01g46590 Osa
75154494 42 Solyc01g020520.2 Sly
75154494 42 Solyc01g049900.2 Sly
75154495 42 AT3G17310 Ath
75154495 42 LOC_Os05g04330 Osa
75154495 42 Solyc05g053260.2 Sly
75154496 42 AT5G48545 Ath
75154496 42 LOC_Os11g18990 Osa
75154496 42 LOC_Os12g13120 Osa
75154496 42 Solyc06g007590.2 Sly
75154497 42 AT1G19990 Ath
75154497 42 LOC_Os03g14580 Osa
75154497 42 Solyc04g081470.2 Sly
75154498 42 AT2G26700 Ath
75154498 42 LOC_Os01g07940 Osa
75154498 42 Solyc12g006690.1 Sly
75154499 42 AT1G77405 Ath
75154499 42 LOC_Os03g52620 Osa
75154499 42 Solyc08g029150.1 Sly
75154500 42 AT3G22450 Ath
75154500 42 LOC_Os10g34320 Osa
75154500 42 Solyc03g005180.1 Sly
75154501 42 AT1G07120 Ath
75154501 42 LOC_Os03g18300 Osa
75154502 42 AT1G10710 Ath
75154502 42 LOC_Os06g27860 Osa
75154502 42 Solyc05g013360.2 Sly
75154503 42 AT3G54500 Ath
75154503 42 LOC_Os01g31360 Osa
75154504 42 AT5G58130 Ath
75154504 42 LOC_Os02g04560 Osa
75154504 42 Solyc07g042700.2 Sly
75154505 42 AT5G19600 Ath
75154505 42 LOC_Os01g52130 Osa
75154505 42 Solyc12g006950.1 Sly
75154505 42 Solyc12g006960.1 Sly
75154506 42 AT2G14095 Ath
75154506 42 LOC_Os10g23060 Osa
75154506 42 Solyc01g105600.2 Sly
75154507 42 AT5G11550 Ath
75154507 42 LOC_Os05g48580 Osa
75154507 42 Solyc11g071240.1 Sly
75154508 42 AT2G38570 Ath
75154508 42 LOC_Os03g21630 Osa
75154508 42 Solyc10g085690.1 Sly
75154509 42 AT5G52180 Ath
75154509 42 LOC_Os06g03820 Osa
75154509 42 Solyc03g026010.1 Sly
75154510 42 AT1G22140 Ath
75154510 42 LOC_Os03g26791 Osa
75154510 42 Solyc12g056910.1 Sly
75154511 42 AT4G39380 Ath
75154511 42 LOC_Os01g08680 Osa
75154511 42 Solyc04g051450.2 Sly
75154512 42 AT5G16160 Ath
75154512 42 LOC_Os01g49490 Osa
75154512 42 Solyc02g086170.2 Sly
75154513 42 AT5G07400 Ath
75154513 42 LOC_Os04g33050 Osa
75154514 42 LOC_Os01g08260 Osa
75154514 42 LOC_Os07g33780 Osa
75154514 42 LOC_Os08g29570 Osa
75154514 42 LOC_Os09g16449 Osa
75154514 42 Solyc12g019640.1 Sly
75154515 42 AT4G14820 Ath
75154515 42 LOC_Os04g14450 Osa
75154515 42 Solyc09g082170.2 Sly
75154516 42 LOC_Os04g34720 Osa
75154516 42 Solyc02g069980.2 Sly
75154517 42 AT4G00230 Ath
75154517 42 Solyc01g091930.2 Sly
75154518 42 AT3G47850 Ath
75154518 42 LOC_Os05g13390 Osa
75154518 42 Solyc06g071170.2 Sly
75154519 42 AT5G03720 Ath
75154519 42 LOC_Os02g32590 Osa
75154519 42 Solyc09g009100.2 Sly
75154520 42 AT5G39210 Ath
75154520 42 Solyc02g066920.2 Sly
75154521 42 AT4G39790 Ath
75154521 42 LOC_Os05g07980 Osa
75154521 42 LOC_Os05g16640 Osa
75154521 42 Solyc04g054880.2 Sly
75154522 42 AT4G35730 Ath
75154522 42 LOC_Os09g37510 Osa
75154522 42 Solyc02g083130.2 Sly
75154523 42 AT2G20815 Ath
75154523 42 LOC_Os03g38480 Osa
75154523 42 Solyc07g054390.1 Sly
75154524 42 AT4G20020 Ath
75154524 42 LOC_Os11g11020 Osa
75154524 42 Solyc02g079210.2 Sly
75154525 42 Solyc03g093630.1 Sly
75154525 42 Solyc09g010070.1 Sly
75154526 42 AT1G01730 Ath
75154526 42 LOC_Os02g44540 Osa
75154526 42 LOC_Os04g47010 Osa
75154526 42 Solyc05g049880.2 Sly
75154527 42 AT3G14580 Ath
75154527 42 LOC_Os04g52725 Osa
75154527 42 Solyc10g007520.1 Sly
75154528 42 AT2G36200 Ath
75154528 42 Solyc09g010060.2 Sly
75154529 42 AT5G09580 Ath
75154529 42 LOC_Os11g06670 Osa
75154529 42 Solyc01g106190.2 Sly
75154530 42 AT1G49470 Ath
75154530 42 LOC_Os08g36040 Osa
75154530 42 Solyc10g050430.1 Sly
75154531 42 AT5G23760 Ath
75154531 42 LOC_Os04g45130 Osa
75154532 42 AT3G19510 Ath
75154532 42 LOC_Os06g12400 Osa
75154532 42 Solyc01g107410.2 Sly
75154533 42 AT5G05230 Ath
75154533 42 LOC_Os03g60140 Osa
75154533 42 Solyc05g052220.2 Sly
75154534 42 AT1G30880 Ath
75154534 42 LOC_Os04g52180 Osa
75154534 42 Solyc02g082020.2 Sly
75154535 42 AT5G50110 Ath
75154535 42 Solyc03g113860.1 Sly
75154536 42 AT3G10130 Ath
75154536 42 LOC_Os02g33020 Osa
75154536 42 Solyc10g083350.1 Sly
75154537 42 AT2G27790 Ath
75154537 42 LOC_Os02g01480 Osa
75154537 42 Solyc08g067820.2 Sly
75154538 42 AT5G43500 Ath
75154538 42 Solyc09g089660.2 Sly
75154539 42 AT3G29185 Ath
75154539 42 Solyc02g088350.2 Sly
75154540 42 AT1G49350 Ath
75154540 42 LOC_Os05g09370 Osa
75154540 42 Solyc01g109450.2 Sly
75154541 42 AT2G20210 Ath
75154541 42 LOC_Os12g12740 Osa
75154541 42 Solyc06g083640.2 Sly
75154542 42 AT5G38060 Ath
75154542 42 Solyc02g063300.2 Sly
75154543 42 AT1G79690 Ath
75154543 42 LOC_Os02g55030 Osa
75154543 42 Solyc08g075390.2 Sly
75154544 42 AT3G46980 Ath
75154544 42 LOC_Os01g63290 Osa
75154544 42 Solyc09g031700.2 Sly
75154545 42 AT5G13400 Ath
75154545 42 LOC_Os01g01360 Osa
75154545 42 Solyc00g006820.2 Sly
75154546 42 AT5G66180 Ath
75154546 42 LOC_Os02g21510 Osa
75154546 42 Solyc03g033450.2 Sly
75154547 42 AT3G14910 Ath
75154547 42 LOC_Os09g14680 Osa
75154547 42 Solyc07g062450.2 Sly
75154548 42 AT3G20810 Ath
75154548 42 LOC_Os09g31380 Osa
75154548 42 Solyc01g006680.2 Sly
75154549 42 AT4G13550 Ath
75154549 42 LOC_Os04g43030 Osa
75154549 42 Solyc09g091050.2 Sly
75154550 42 AT2G47620 Ath
75154550 42 LOC_Os04g40420 Osa
75154550 42 Solyc03g097450.2 Sly
75154551 42 AT1G74530 Ath
75154551 42 LOC_Os08g07430 Osa
75154551 42 Solyc03g116330.2 Sly
75154552 42 AT5G23110 Ath
75154553 42 AT1G73320 Ath
75154553 42 LOC_Os06g01180 Osa
75154553 42 Solyc08g014040.2 Sly
75154554 42 AT5G35690 Ath
75154554 42 LOC_Os08g39150 Osa
75154554 42 Solyc12g005980.1 Sly
75154555 42 AT1G01860 Ath
75154555 42 Solyc01g091800.2 Sly
75154556 42 AT1G48360 Ath
75154556 42 LOC_Os06g07490 Osa
75154556 42 Solyc09g098370.2 Sly
75154557 42 AT5G38380 Ath
75154557 42 LOC_Os07g18250 Osa
75154558 42 AT2G46560 Ath
75154558 42 Solyc01g096110.2 Sly
75154559 42 AT3G48470 Ath
75154559 42 Solyc10g006780.2 Sly
75154560 42 AT3G27180 Ath
75154560 42 LOC_Os01g69120 Osa
75154560 42 Solyc03g005010.2 Sly
75154561 42 AT4G05090 Ath
75154561 42 LOC_Os07g37220 Osa
75154561 42 Solyc02g079250.2 Sly
75154561 42 Solyc02g079270.2 Sly
75154562 42 AT5G27390 Ath
75154562 42 LOC_Os05g33300 Osa
75154562 42 Solyc08g043180.2 Sly
75154563 42 AT1G67840 Ath
75154563 42 LOC_Os12g19530 Osa
75154563 42 Solyc05g013670.2 Sly
75154564 42 AT3G56210 Ath
75154564 42 LOC_Os03g46310 Osa
75154564 42 Solyc02g076790.2 Sly
75154565 42 AT5G14220 Ath
75154565 42 LOC_Os04g41260 Osa
75154565 42 Solyc03g005080.2 Sly
75154566 42 AT5G09310 Ath
75154566 42 LOC_Os01g72960 Osa
75154566 42 Solyc06g016760.1 Sly
75154567 42 AT1G65270 Ath
75154567 42 LOC_Os11g16320 Osa
75154568 42 AT1G73020 Ath
75154568 42 LOC_Os01g51040 Osa
75154568 42 Solyc03g121350.2 Sly
75154569 42 AT1G73470 Ath
75154569 42 LOC_Os09g27610 Osa
75154569 42 Solyc03g098110.2 Sly
75154570 42 AT3G54440 Ath
75154570 42 LOC_Os01g72340 Osa
75154570 42 Solyc08g014480.2 Sly
75154571 42 AT4G04180 Ath
75154571 42 LOC_Os02g50680 Osa
75154572 42 AT3G10700 Ath
75154572 42 LOC_Os04g51880 Osa
75154572 42 Solyc07g014640.2 Sly
75154573 42 AT5G01300 Ath
75154573 42 LOC_Os05g39250 Osa
75154573 42 Solyc09g005060.1 Sly
75154574 42 AT1G67370 Ath
75154574 42 LOC_Os09g32930 Osa
75154574 42 Solyc04g007330.1 Sly
75154575 42 AT3G14120 Ath
75154575 42 LOC_Os11g42420 Osa
75154575 42 Solyc12g049410.1 Sly
75154576 42 AT3G48425 Ath
75154576 42 LOC_Os12g18200 Osa
75154576 42 Solyc03g111600.2 Sly
75154577 42 AT5G26110 Ath
75154577 42 Solyc06g084160.2 Sly
75154577 42 Solyc08g005140.2 Sly
75154578 42 AT5G52800 Ath
75154578 42 LOC_Os07g28470 Osa
75154578 42 Solyc12g044340.1 Sly
75154579 42 AT4G17620 Ath
75154579 42 LOC_Os05g32580 Osa
75154579 42 Solyc08g077750.2 Sly
75154580 42 AT3G15150 Ath
75154580 42 Solyc07g062780.2 Sly
75154581 42 AT5G60870 Ath
75154581 42 LOC_Os09g38755 Osa
75154581 42 Solyc07g042980.2 Sly
75154582 42 AT5G45420 Ath
75154582 42 LOC_Os08g06240 Osa
75154582 42 Solyc08g077290.1 Sly
75154583 42 AT3G59780 Ath
75154583 42 LOC_Os01g67120 Osa
75154583 42 Solyc03g059180.2 Sly
75154584 42 AT1G32340 Ath
75154584 42 LOC_Os04g50720 Osa
75154584 42 Solyc08g005150.2 Sly
75154585 42 AT4G36440 Ath
75154585 42 LOC_Os01g15790 Osa
75154585 42 Solyc02g084810.2 Sly
75154586 42 AT2G13540 Ath
75154586 42 LOC_Os03g22570 Osa
75154586 42 Solyc10g005530.2 Sly
75154587 42 AT5G27710 Ath
75154587 42 LOC_Os07g47570 Osa
75154587 42 Solyc01g099700.2 Sly
75154588 42 AT4G28820 Ath
75154588 42 LOC_Os01g61430 Osa
75154588 42 Solyc06g008020.2 Sly
75154589 42 AT5G50340 Ath
75154589 42 LOC_Os06g05820 Osa
75154589 42 Solyc03g121120.2 Sly
75154590 42 AT2G35450 Ath
75154590 42 LOC_Os04g32150 Osa
75154590 42 Solyc01g009970.2 Sly
75154591 42 AT5G37630 Ath
75154591 42 Solyc11g011370.1 Sly
75154592 42 AT3G08780 Ath
75154592 42 LOC_Os07g35600 Osa
75154592 42 Solyc09g015180.2 Sly
75154593 42 AT1G16540 Ath
75154593 42 LOC_Os06g45860 Osa
75154593 42 Solyc07g066480.2 Sly
75154594 42 AT3G49400 Ath
75154594 42 LOC_Os01g50690 Osa
75154594 42 Solyc06g073680.2 Sly
75154595 42 AT4G38440 Ath
75154595 42 LOC_Os06g37640 Osa
75154595 42 Solyc01g111910.2 Sly
75154596 42 AT5G63910 Ath
75154596 42 Solyc12g088020.1 Sly
75154597 42 AT2G43110 Ath
75154597 42 LOC_Os04g28060 Osa
75154597 42 Solyc05g053880.2 Sly
75154598 42 AT3G24320 Ath
75154598 42 LOC_Os04g42784 Osa
75154598 42 Solyc09g090870.2 Sly
75154599 42 AT2G43980 Ath
75154599 42 LOC_Os09g34300 Osa
75154599 42 Solyc08g015630.2 Sly
75154600 42 AT3G03010 Ath
75154600 42 AT5G16870 Ath
75154600 42 Solyc12g077590.1 Sly
75154601 42 AT1G63020 Ath
75154601 42 Solyc08g080210.2 Sly
75154602 42 AT4G34830 Ath
75154602 42 LOC_Os10g10170 Osa
75154602 42 Solyc01g111020.2 Sly
75154603 42 AT2G33260 Ath
75154603 42 Solyc10g078470.1 Sly
75154604 42 AT1G09290 Ath
75154604 42 LOC_Os02g45090 Osa
75154604 42 Solyc01g020240.2 Sly
75154605 42 AT3G16840 Ath
75154605 42 LOC_Os04g43140 Osa
75154605 42 Solyc09g090740.2 Sly
75154606 42 AT5G57880 Ath
75154606 42 LOC_Os08g44180 Osa
75154607 42 Solyc08g081130.2 Sly
75154608 42 AT3G54380 Ath
75154608 42 LOC_Os03g22870 Osa
75154608 42 Solyc06g061120.2 Sly
75154609 42 AT1G56180 Ath
75154609 42 LOC_Os02g07250 Osa
75154609 42 Solyc07g066620.2 Sly
75154610 42 AT5G19950 Ath
75154610 42 LOC_Os01g08280 Osa
75154610 42 Solyc12g006710.1 Sly
75154611 42 Solyc03g120260.2 Sly
75154612 42 AT2G46910 Ath
75154612 42 Solyc08g068590.2 Sly
75154613 42 AT4G24900 Ath
75154613 42 LOC_Os09g32940 Osa
75154613 42 Solyc03g098330.2 Sly
75154614 42 AT1G17680 Ath
75154614 42 LOC_Os11g16540 Osa
75154614 42 Solyc06g063420.2 Sly
75154615 42 AT5G24760 Ath
75154615 42 LOC_Os02g42520 Osa
75154615 42 Solyc06g072160.2 Sly
75154616 42 AT1G27435 Ath
75154616 42 Solyc01g009850.2 Sly
75154617 42 AT3G56510 Ath
75154617 42 LOC_Os07g46760 Osa
75154617 42 Solyc10g008130.2 Sly
75154618 42 AT2G01730 Ath
75154618 42 LOC_Os09g23380 Osa
75154618 42 Solyc04g008030.1 Sly
75154619 42 AT5G50900 Ath
75154619 42 Solyc03g097740.1 Sly
75154620 42 AT3G19840 Ath
75154620 42 LOC_Os10g34380 Osa
75154620 42 Solyc04g008700.2 Sly
75154621 42 AT3G25410 Ath
75154621 42 LOC_Os02g27490 Osa
75154621 42 Solyc09g055940.2 Sly
75154622 42 AT2G36360 Ath
75154622 42 LOC_Os03g61950 Osa
75154622 42 Solyc11g007320.1 Sly
75154623 42 AT5G22340 Ath
75154623 42 LOC_Os03g20640 Osa
75154623 42 Solyc11g068680.1 Sly
75154624 42 AT3G50590 Ath
75154624 42 Solyc02g090570.2 Sly
75154625 42 AT1G64350 Ath
75154625 42 LOC_Os01g43250 Osa
75154625 42 Solyc08g082100.2 Sly
75154626 42 LOC_Os08g40190 Osa
75154626 42 Solyc04g082800.2 Sly
75154627 42 AT5G17930 Ath
75154627 42 Solyc03g097280.2 Sly
75154628 42 AT5G51340 Ath
75154628 42 Solyc09g055340.2 Sly
75154629 42 AT1G51965 Ath
75154629 42 LOC_Os02g13340 Osa
75154629 42 Solyc03g121110.2 Sly
75154630 42 AT1G65080 Ath
75154630 42 AT3G44370 Ath
75154630 42 Solyc11g013070.1 Sly
75154631 42 AT5G17070 Ath
75154631 42 LOC_Os06g19650 Osa
75154631 42 Solyc03g062680.2 Sly
75154632 42 AT5G46390 Ath
75154632 42 LOC_Os01g47450 Osa
75154632 42 Solyc02g071190.2 Sly
75154633 42 AT3G29280 Ath
75154633 42 LOC_Os03g11130 Osa
75154633 42 LOC_Os03g15190 Osa
75154633 42 Solyc03g013250.2 Sly
75154634 42 AT1G17850 Ath
75154634 42 LOC_Os03g64350 Osa
75154635 42 AT4G09620 Ath
75154635 42 LOC_Os03g62240 Osa
75154635 42 Solyc11g017430.1 Sly
75154636 42 AT1G75200 Ath
75154636 42 LOC_Os03g56390 Osa
75154636 42 Solyc04g080340.2 Sly
75154637 42 AT3G10060 Ath
75154637 42 Solyc09g008650.2 Sly
75154638 42 AT3G43540 Ath
75154638 42 Solyc08g075100.2 Sly
75154639 42 AT3G17670 Ath
75154639 42 LOC_Os04g57780 Osa
75154639 42 Solyc03g098440.2 Sly
75154640 42 AT5G44520 Ath
75154640 42 LOC_Os03g56869 Osa
75154640 42 Solyc02g069620.2 Sly
75154641 42 AT1G65950 Ath
75154641 42 LOC_Os11g34750 Osa
75154641 42 Solyc04g008300.1 Sly
75154642 42 AT3G20550 Ath
75154642 42 LOC_Os05g46780 Osa
75154642 42 Solyc10g006390.2 Sly
75154643 42 AT2G26340 Ath
75154643 42 LOC_Os03g07960 Osa
75154644 42 AT3G55850 Ath
75154644 42 LOC_Os01g72350 Osa
75154644 42 Solyc08g014470.2 Sly
75154645 42 AT4G01935 Ath
75154645 42 LOC_Os01g14890 Osa
75154646 42 AT4G26310 Ath
75154646 42 LOC_Os03g59160 Osa
75154647 42 AT2G39670 Ath
75154647 42 LOC_Os01g74190 Osa
75154649 43 AT2G14378 Ath
75154649 43 AT2G27315 Ath
75154649 43 AT4G35165 Ath
75154649 43 AT5G52965 Ath
75154649 43 AT5G52975 Ath
75154655 43 AT3G13130 Ath
75154656 43 AT1G13930 Ath
75154656 43 AT2G03440 Ath
75154656 43 Solyc04g005480.1 Sly
75154657 43 Solyc11g069730.1 Sly
75154658 43 AT1G05380 Ath
75154658 43 AT4G14920 Ath
75154658 43 Solyc03g005170.2 Sly
75154658 43 Solyc09g076010.2 Sly
75154659 43 AT2G30210 Ath
75154659 43 AT5G07130 Ath
75154659 43 Solyc06g082240.2 Sly
75154660 43 AT1G11655 Ath
75154660 43 Solyc02g080450.1 Sly
75154661 43 AT3G03510 Ath
75154661 43 AT5G17580 Ath
75154661 43 Solyc01g081140.1 Sly
75154661 43 Solyc06g073480.2 Sly
75154662 43 AT4G10080 Ath
75154662 43 AT4G13530 Ath
75154662 43 Solyc07g063050.1 Sly
75154663 43 AT5G65590 Ath
75154663 43 Solyc11g010940.1 Sly
75154664 43 AT5G28470 Ath
75154664 43 Solyc03g113440.2 Sly
75154665 43 AT1G56200 Ath
