,MCO,EN,V,MZ,QC,X35S
Os05g0357700,6.298483258,7.436233455,8.103620212,4.215767977,5.220065534,2.324638728
Os05g0357800,10.77808033,5.902419002,11.02071683,13.62906057,13.2367134,18.25235966
Os05g0357850,3.862661016,3.896869227,4.393425407,0.29986625,0.739188447,0.069738742
Os05g0358000,47.52592939,47.84372969,52.03150792,44.93072019,65.4581053,54.11279309
Os05g0358100,5.374653657,2.881207748,3.130278436,4.514848171,3.689491466,0
Os05g0358101,4.14E-08,7.28E-08,2.24E-08,5.129040723,8.39E-09,3.555987643
Os05g0358200,1.918960715,2.060273565,2.814631172,2.783400953,2.354841146,0.573782061
Os05g0358400,31.3301776,34.70944542,46.06553303,12.93720133,16.475002,17.88766853
Os05g0358500,64.60454243,67.66844228,56.0822804,47.0176241,36.54979674,29.48324504
Os05g0358700,12.12822881,10.36534844,8.895723523,3.603753811,4.592501235,5.782962938
Os05g0358900,0,1.136207255,0,0.332916695,1.414370247,0
Os05g0359000,1.024994912,0.658679039,0.633832636,1.196647632,1.77792493,0.84539014
Os05g0359500,5.057993005,1.927908745,1.576404451,12.38769542,0.446863144,7.598442051
Os05g0359600,3.150619763,6.016848998,5.693549113,4.215793517,2.451941517,2.913653385
Os05g0359700,12.57339833,15.91839908,9.554862665,9.424174961,6.525852487,14.17128181
Os05g0359833,0,2.103579923,0,2.509985511,0.464117974,2.590881816
Os05g0359966,4.63673815,4.891377755,1.564675724,7.888239558,4.308703546,8.027650698
Os05g0360400,4.223653562,5.537959965,7.489594179,10.11825361,0.979467348,21.67279562
Os05g0360800,3.556020445,4.02466065,3.457396359,2.151183851,3.519135358,3.468977405
Os05g0360900,0,0,0,0.046937022,0,0
Os05g0361000,8.702624561,11.33743168,6.787447144,6.48195196,1.987730711,9.343171385
Os05g0361200,12.81102327,16.77561822,5.622905259,7.792594676,10.94372518,29.54515162
Os05g0361500,6.953520197,6.093920239,8.462335945,10.24886065,2.976168084,9.136080673
Os05g0361700,1.855919927,2.338285788,3.46153121,2.673536959,20.51707011,1.050074723
Os05g0361900,7.886649292,7.156276026,9.914792899,5.451187343,5.548921964,8.221052843
Os05g0362000,0.331452714,0.154169878,0.197791946,0.068368224,0.06426759,0.03093935
Os05g0362100,6.859194325,7.030432454,5.124415912,7.249147982,13.21021379,0.821258444
Os05g0362300,3.358646544,3.298218429,2.191129561,23.06079869,12.3005486,11.69422573
Os05g0362500,4.744724685,2.672382219,3.256934311,11.79881767,4.292195429,16.89661277
Os05g0362600,0,0,0,0,0,0
Os05g0363100,31.70019366,27.09081629,26.04235958,58.09000238,32.31878565,72.47146604
Os05g0363200,70.3925951,67.63588749,86.9944096,158.0831713,251.9275917,104.3021956
Os05g0363500,31.83475548,23.47963687,22.20245681,22.83642571,6.009368218,39.38432798
Os05g0363533,0,0,0,0,0,0
Os05g0363566,6.648664161,5.349219168,5.966678402,5.865998609,1.66448156,15.6869072
Os05g0363600,15.60957844,21.42845418,8.233828087,11.61160392,14.56919663,3.813324481
Os05g0363951,0,0.111343517,0.146203726,0.035520107,0,0
Os05g0364300,25.31856781,35.95122864,21.88751742,8.850341726,12.9260852,2.276913364
Os05g0364500,4.076180174,6.57904954,2.335231017,3.029934513,3.342686895,3.750855359
Os05g0364550,1.671571991,1.421809981,1.589907162,2.703912579,1.681598727,2.660574496
Os05g0364600,7.708160213,9.646649244,9.719317714,8.117233019,10.42311718,6.473226485
Os05g0364650,0,0,0.295332724,0.158771362,0.10832713,0
Os05g0364700,0,0,0,0,0,0
Os05g0365000,8.12647143,6.990794105,5.751669732,6.980571805,10.07179579,9.444635886
Os05g0365200,1.322824084,2.445589642,2.961585815,0.651269699,2.755622967,0.986698708
Os05g0365250,2.45294334,0,0,1.08E-07,0,0
Os05g0365300,1.303668,4.368723527,1.187684125,0.496230458,0.60059136,1.498447727
Os05g0365450,0,0,0,0.021447669,0,0
Os05g0365500,1.548453315,1.780026497,1.592358654,4.382439046,4.517170186,3.362934277
Os05g0365600,0,0,0.769874212,0.292899949,1.564565258,2.410074274
Os05g0365700,1.593082825,2.535936394,1.905259217,2.289561547,1.053893531,5.519494134
Os05g0366000,2.188964721,1.889011788,1.481046164,3.617733593,0.383468798,3.938651535
Os05g0366200,0,0,0,0,0,0
Os05g0366300,4.92699197,7.75745295,4.786469401,4.008063081,5.619738095,1.278208814
Os05g0366600,5.666455569,5.077356337,6.595393719,11.00545217,2.354350014,32.09688623
Os05g0366800,0,0,0,0,0,0
Os05g0366900,0,0,0,0.145677135,0,0.055082656
Os05g0367000,3.411338658,1.65373016,2.657928044,5.466433878,6.361893807,5.538657329
Os05g0367100,5.492301946,4.582919875,7.417103712,11.205835,10.32774039,7.045776381
Os05g0367200,7.336449316,10.6503534,7.662296818,0.925940598,3.352872194,0.507010594
Os05g0367400,3.864200072,2.603100262,3.847061051,3.472150132,0.993892084,5.03656053
Os05g0367800,0,0,0,0,0,0.017489969
Os05g0367900,0,0,0.280342491,1.474943138,0.232276964,1.898867734
Os05g0368000,3.207987672,3.735115655,3.172934961,5.162088728,2.539133116,5.892363561
Os05g0368100,5.936581211,5.978302878,8.287463722,4.897954668,3.991228953,2.544479237
Os05g0368300,11.24588279,13.8006093,4.574160181,45.63386248,44.10204552,29.01122951
Os05g0368350,0,4.914980276,12.51550393,0,0.585532848,0
Os05g0368400,0,0,0,0,0,0
Os05g0368501,0,0,0,0,0,0
Os05g0368600,0,0,0.257530948,0.765684719,0.225885693,0
Os05g0368633,0.426823872,0,0,0.053351855,0.095210012,0.063940444
Os05g0368666,0,0,0,0,0,0.023712972
Os05g0368700,0,0,0,0,0,0
Os05g0369300,0.192944444,1.210044782,1.328568407,3.649527472,4.550850732,4.365581222
Os05g0369500,1.332506139,1.244490574,1.875364286,2.864625124,0.343975332,2.199260067
Os05g0369700,2.9104349,2.804180563,1.643275923,0.670721577,0.979933352,0.388753438
Os05g0369800,0.141695729,1.243389057,1.095783577,0.185726325,1.408391425,0.646541646
Os05g0369900,0.221182693,0.413767194,0.429519126,1.324352907,1.205897749,4.22313388
Os05g0370000,0.579097307,0.616676122,0.757663701,1.049521935,1.324164631,0.998329444
Os05g0370100,4.409300227,3.863911388,3.518353985,0.603682145,1.179643773,0.431915413
Os05g0370200,3.745580294,2.839950595,3.13287641,0.701766234,1.22175353,0.783995683
Os05g0370300,2.15054633,3.077114216,3.065546625,4.223063593,2.054985004,3.648657996
Os05g0370600,10.57470377,11.52544189,6.629880879,9.187911817,25.70055625,4.774170252
Os05g0370650,3.90784319,0.580291546,8.472884662,10.68767948,20.86225289,2.633239584
Os05g0370700,0,0.326014045,0,0.022111404,0.066344087,0.329403267
Os05g0370900,0.75023644,0.928798733,1.014118315,1.435500536,0.569044569,0.907782115
Os05g0371100,1.411867438,0.447937096,2.096700163,0.540101466,1.783644801,0.508041406
Os05g0371133,0.779387136,3.786955986,2.353907526,0.978682952,1.813089235,0.664888193
Os05g0371166,1.734900083,0.771490332,0,1.810776673,0.715284544,0.243509196
Os05g0371200,23.89831105,21.95512536,14.41694428,38.97405546,40.85167304,28.5458542
Os05g0371500,33.39385839,37.54131548,34.53963993,15.89790237,17.90928235,8.765811018
Os05g0371600,1.293549604,2.560889877,1.894188628,0.710319546,1.480881455,0.275958885
Os05g0372000,1.933865759,2.296931251,2.679835172,1.545697999,1.758066001,1.545468592
Os05g0372100,20.96755561,19.89236126,22.41213301,13.92767871,19.51214338,13.16283186
Os05g0372200,14.85904238,16.27710893,17.20862712,17.21303104,18.85342319,15.02566287
Os05g0372300,0,0,0,0.056233959,0,0.171477152
Os05g0372350,0,0.238375733,0,0.073044371,0.119789129,0.091362199
Os05g0372400,7.639033506,5.889440027,9.682717748,13.70293741,13.02109606,16.37773975
Os05g0372800,47.49120401,54.78821967,54.84005534,8.076293565,15.75960236,8.978928147
Os05g0372833,0,0,0,0,0,1.499104489
Os05g0372866,2.213659023,6.78145969,2.283547083,5.275413936,4.519386517,2.119368415
Os05g0372900,11.42164988,9.565169484,8.648672038,4.88771645,2.678838826,0.855568567
Os05g0373000,5.689638505,6.170999086,7.315992165,8.455104347,10.82032612,9.613077622
Os05g0373300,6.009037597,5.348413948,5.666320504,7.6798935,7.997736592,7.471652975
Os05g0373400,18.33105513,13.08258723,14.04395346,20.18394371,28.04283487,4.264248133
Os05g0373500,0.824974124,1.291078226,0.73263266,1.15032964,1.519248272,0.523417833
Os05g0373700,63.22275765,66.40876568,68.20904035,158.1637737,186.7889011,76.44930908
Os05g0373900,0.579389141,1.055995818,1.734972546,0.731275717,2.483607046,0.402668279
Os05g0374000,0.379756518,2.57253627,0.734558073,0.051127977,0.365050623,0.082188959
Os05g0374200,0,0.132327422,0,0.000426287,0.053592374,0.105367451
Os05g0374500,2.617998057,3.339753845,2.629748302,3.969481113,5.110463516,4.063373422
Os05g0374600,8.629714164,8.033459622,4.815486765,8.951491931,10.59382302,8.576916445
Os05g0374932,0,0,0,0,0.026457113,0
Os05g0375100,0,0,0,0,0,0.02325081
Os05g0375400,83.04136573,66.80868197,53.00864225,431.9855825,77.99050433,954.275283
Os05g0375466,0.310806568,0.264089746,0,0.08114594,0.111935998,0.443449124
Os05g0375532,0,0,0.83591987,0.513694656,1.382572051,1.530904786
Os05g0375600,0.548597183,0.889363007,0.193044672,0.104948859,0.002373792,0.240663219
Os05g0375700,0,0,0,0,0,0
Os05g0375850,0,0.150329903,0,0.036955305,0,0
Os05g0376000,0,0,0,0.070843501,0,0
Os05g0376200,0,3.145524482,1.508170381,0.234126049,0.450768886,0
Os05g0376300,27.35983515,24.85522152,22.55062629,7.614550164,9.714678919,5.391960045
Os05g0376400,0.014384906,0.642247491,0,0,0,0
Os05g0376600,0.568189772,0.453042036,1.176030389,1.021564958,1.595800349,0.240654144
Os05g0376800,0,0,0,0,0.118927528,0
Os05g0377000,14.74862904,12.50129899,9.186639197,17.65245202,17.90090808,10.20043994
Os05g0377150,0,0,0,0,0,0
Os05g0377450,0,0,0,0,0,0.086329666
Os05g0377600,0,0,0,0,0,0
Os05g0377750,0,0,0,0,0,0
Os05g0378200,0,0,0,0.038464446,0,0.022867961
Os05g0378500,0,0,0,0,0,0
Os05g0378800,20.21483873,19.6374913,20.73617653,12.15484031,24.43619225,9.123700689
Os05g0378900,14.08994839,18.51335258,8.63187039,10.21416048,23.50724241,8.071669314
Os05g0379300,3.786135283,1.437179574,8.5222507,0.738723904,1.034333289,0.53854482
Os05g0379500,1.276997006,2.137228756,1.463624338,0.668310457,0.324292107,0.497006578
Os05g0380200,0,0.772796005,0.4076846,0,0.238833159,0.08019653
Os05g0380250,0,0,0,0,0,0
Os05g0380300,0.22716677,0.510223012,0.497757437,0.263002434,0.092363863,1.009512536
Os05g0380400,2.778668578,5.39553833,2.115870931,0.270798362,1.366061328,0.260007074
Os05g0380700,0.079659343,0.110687829,0.136247512,0,0.014724535,0
Os05g0380850,0,0.166411281,0,0.010835789,0.095053089,0
Os05g0380900,0.92162634,0.778471159,1.441922962,1.651355831,2.500077909,4.287815739
Os05g0381400,0.479286251,1.741380088,0.72999765,4.777629199,81.21914596,1.433781493
Os05g0381500,1.884805003,1.594170169,2.589778059,1.020251494,3.354448042,2.282907898
Os05g0381600,0,1.058646863,1.775156704,2.119398621,0.993947691,3.681094122
Os05g0381700,10.55071376,4.226426047,7.379653671,7.034827277,4.734959917,8.169991536
Os05g0381900,0,0.127076456,0,0,0.264603714,0
Os05g0382000,0,0,0,0,0.119614125,0
Os05g0382200,0.271348297,0,0,0,0,0.028624099
Os05g0382400,0,1.506514806,2.210591812,1.273467424,0.627640893,5.2465261
Os05g0382500,0.403513648,0,0,0.639829653,0,1.669904012
Os05g0382550,2.98929939,3.84451035,3.985129337,0.90490968,0.24670946,0.28979032
Os05g0382600,37.57671137,43.52448106,35.73240897,71.09442464,25.82376073,10.77192893
Os05g0382900,17.39519888,13.78732657,21.15186162,21.69530992,6.385697815,6.677365215
Os05g0383000,9.985615668,16.36532076,16.64749078,38.85533098,37.37609654,46.40506018
Os05g0383100,4.168954887,3.46596819,1.599264914,4.931192246,8.747663774,2.967337805
Os05g0383150,0,0,2.873528011,0,0,0.08165031
Os05g0383200,3.134267053,0.920546774,2.285456521,0.856384766,1.070775332,0.683174984
Os05g0384300,0,0,0,0,0,0.748944401
Os05g0384600,2.270963142,1.92212558,1.061513905,4.502665982,1.122840026,5.244421067
Os05g0384800,9.952546803,7.300400622,7.824375108,6.839033289,7.69300306,6.277970559
Os05g0385400,0.470013726,0,0,0,0,0.049581128
Os05g0385650,1.062114127,1.183270275,0.543128494,0.098469019,0.186977862,0.031206507
Os05g0386000,8.738401843,9.712952266,8.829835995,11.1034548,13.00816431,10.08766096
Os05g0386100,0.522207179,0.036742415,3.247773026,1.631330831,3.152386649,1.629608039
Os05g0386201,1.28893284,2.839380888,1.5221734,3.171293779,1.420972363,4.99683964
Os05g0386400,0,0,0,0.03758738,0,0
Os05g0386700,9.120646612,8.497132585,8.322151697,0.514030077,2.741173512,0.326336359
Os05g0386800,59.48733669,58.41954764,86.2713533,81.88566209,86.73926873,48.21401206
Os05g0386900,3.98834888,6.987065014,9.133216916,7.531754971,6.144008537,2.6463333
Os05g0387200,2.342632963,4.161460799,3.61227059,8.418363107,4.675950638,23.24646467
Os05g0387300,0,0,0,0.099971202,0,0
Os05g0387700,10.23588961,11.59743589,9.511867001,12.24090985,8.544496069,7.580368714
Os05g0387750,0.965158589,1.29709581,0.406781387,0.07519051,0.142322306,0.076295623
Os05g0387800,6.139457119,4.746022242,7.691289699,1.687830043,2.830327136,1.241084788
Os05g0387900,2.433225237,3.337433381,4.395940198,2.144851863,2.16684414,1.389493751
Os05g0388025,0,0.531282551,0,0,0,0
Os05g0388151,0,0,0.576817678,0.771249043,0.173162206,0.310600417
Os05g0388400,3.804686065,4.030621423,3.390751849,2.134938475,5.481876011,3.032985596
Os05g0388500,6.952078036,6.157380163,6.576044455,13.2543403,8.642720634,60.9203249
Os05g0388550,5.788735935,14.10138505,2.861584713,10.07786694,8.062218249,28.51947123
Os05g0388600,10.42215842,11.2995787,13.35829611,35.70595807,35.41494726,50.11814349
Os05g0389000,8.118656265,7.728545036,9.297221084,4.895391032,9.429160498,1.892467613
Os05g0389300,9.185055351,9.512011142,12.10130919,19.38558836,18.02624511,14.10669289
Os05g0389400,3.341970168,3.992726437,3.89464494,5.933588042,9.03751409,4.835006233
Os05g0389500,8.283128921,12.19142774,9.545223735,6.831391941,6.239923098,5.002014107
Os05g0389600,6.139861003,4.673527072,5.545537182,5.105612466,9.023911146,1.050778743
Os05g0389700,22.46534126,20.57096664,22.66313692,9.737180238,15.08656739,8.672475709
Os05g0389800,0,0.242270475,0.621890816,0.104442572,0.06173911,0.104661108
Os05g0389900,1.635307447,1.989062612,1.330483566,1.910331153,1.932747725,0.628796271
Os05g0390000,4.244152815,3.400970891,3.269785398,7.85730998,6.991195701,5.584861862
Os05g0390100,3.416148604,6.089469473,2.296462433,2.297576805,2.779895032,4.98248954
Os05g0390300,0,0.845773057,0.352381481,1.963192169,0.641623532,0.859093495
Os05g0390500,7.449817274,7.305773103,8.1597697,6.14357157,6.809494252,7.260017547
Os05g0390550,8.535093168,10.64014433,16.0650531,12.23687072,8.127221632,3.162225737
Os05g0390600,17.46461317,14.28681142,7.734708964,8.709241038,7.61622941,0.18534571
Os05g0390800,1.59618097,0.505998028,0,0.181203431,0.179418286,1.469583135
Os05g0390932,2.214025574,2.314759262,1.011694719,1.7046806,0.930372023,2.173636354
Os05g0391200,11.24390324,13.5560929,14.59365789,33.57377214,76.60154187,13.74303707
Os05g0391300,0,0,0,0,0,0
Os05g0391400,0,0,0,0,0,0
Os05g0391500,9.887586174,8.508983829,7.954637396,13.25126914,8.10951737,15.84951287
Os05g0391600,10.46821367,10.01438143,13.80436167,12.51705955,21.36530277,7.127801912
Os05g0392000,36.63550269,62.16516918,45.74818405,34.91248669,43.4471012,32.52694353
Os05g0392050,5.445412852,6.79541564,4.045335193,3.034011318,4.892691286,4.997758673
Os05g0392100,7.882988911,7.970318882,8.904836783,10.95365042,11.54077848,12.04178913
Os05g0392200,14.50699257,14.37266685,15.61059457,6.769226258,8.833500366,6.862641615
Os05g0392300,10.37600651,11.33572811,8.581698628,7.405007558,9.602417313,4.807254549
Os05g0392400,2.092124522,2.199332819,1.539158129,1.324110071,2.115419109,1.159633432
Os05g0392700,14.42541857,11.75430689,12.80373412,24.49021669,21.99737327,35.37107716
Os05g0392900,1.564354374,1.64825486,1.936655354,0.738512026,0.54279978,0.089007542
Os05g0393100,3.196152808,5.164824106,3.374764982,6.241485978,4.018981775,6.623929886
Os05g0393200,6.794929272,6.01521924,9.14240807,8.183280813,5.069905034,9.256251162
Os05g0393400,4.466017828,4.240657269,3.514885122,2.484869468,2.979042721,8.210656316
Os05g0393700,0.859488263,0.702455871,1.219435331,1.974199239,2.011273642,2.677037983
Os05g0393800,0.564173801,1.495316711,1.284498647,0.861960643,0.275286069,0.140563279
Os05g0393850,0.258337266,0.264500538,0.196735945,0,0.226909703,0.000425315
Os05g0393900,0,0.973868891,0.474625653,0.258590637,0.253467953,0.411866471
Os05g0394200,4.243737328,5.323618773,7.504288998,4.673549219,8.050088292,1.214079513
Os05g0394301,0,0.026684935,0.000287417,1.27845262,1.99215214,0.125155186
Os05g0394900,2.206531539,2.514866692,2.554783989,1.731614887,1.609686634,5.133159362
Os05g0395000,3.032355361,1.745522562,3.155932141,10.46101325,6.63746478,16.28038647
Os05g0395025,0,1.013278441,0.932672094,0.987810394,0.218961783,1.467196004
Os05g0395116,0,0,0,0,0,0
Os05g0395300,7.227292751,8.719327899,6.873640329,18.67957553,21.00553954,23.49353407
Os05g0395400,3.321340986,4.136521475,5.347921629,1.525623361,1.581775876,0.790093006
Os05g0395600,0,0.159695541,0,0,0,0
Os05g0395850,0,0,0,0,0,0
Os05g0396000,0,0,0,0,0,0
Os05g0396700,3.096560924,8.07E-07,0,0.460777794,1.408167166,0.476931263
Os05g0396900,3.588462185,4.000051495,2.864759606,4.180646506,6.389199007,1.542414743
Os05g0397100,0,0,0,0.075023788,0.423648639,0
Os05g0397300,19.96336689,20.56258913,24.34222714,20.52524071,22.87142426,25.71952825
Os05g0397600,3.230605707,5.828955109,3.414452002,1.330924649,1.943564462,0.733041886
Os05g0397650,7.143533206,6.517486451,4.616442353,10.13085411,6.729918419,17.02595546
Os05g0397700,5.659308692,4.698637976,5.964430475,2.40016891,3.158574807,2.110385343
Os05g0397800,1.552833117,1.395181724,2.682446598,1.054108083,0.221040346,1.715829259
Os05g0397900,7.952295826,8.134677051,8.465275981,6.659833126,8.959122733,1.766600302
Os05g0398000,5.033758022,9.584593622,4.635145521,2.498629314,3.993493016,1.069851326
Os05g0398100,5.745517209,9.272467573,5.530767199,9.791275254,12.68599572,10.99323513
Os05g0398450,5.721096649,4.100299067,5.238727807,8.643122425,12.25794955,9.358601794
Os05g0398800,0.615853483,0.349066822,0.339807852,1.234029909,0.220824002,0.260282344
Os05g0399100,14.21580994,17.02759645,17.83007019,52.74292007,68.82000255,81.52173077
Os05g0399200,44.01959073,41.30325165,35.90695798,83.03230275,51.0174793,112.9583238
Os05g0399300,286.9012419,276.0383399,284.3892549,734.387554,118.1751441,1672.262723
Os05g0399400,0.391872592,2.470581881,1.198396621,3.37011114,0.261758378,5.665308378
Os05g0399700,0,0,0,0,0,0.10381189
Os05g0399800,0,0.3575636,0,0.109566466,0,2.135697029
Os05g0399900,0,0,0,0.184589392,0.141021226,0.115872951
Os05g0400100,0,0.309484915,0,0.107799365,0,0.051749019
Os05g0400200,4.39847728,5.819173526,5.70974515,9.206250804,1.370736704,0.752402676
Os05g0400301,0,0,0,0,0,0
Os05g0400400,79.97320397,76.91623912,73.00493055,103.8528669,113.7588352,64.7432206
Os05g0400500,4.74657415,8.179581972,8.131463848,7.508737565,1.60242106,1.639172838
Os05g0400600,4.377189882,3.564167587,4.71333017,1.742554599,1.781320037,1.896810633
Os05g0400700,37.12650652,36.9494763,48.08018954,33.10804895,46.3388817,30.98796562
Os05g0400800,21.64265687,15.4206247,18.78062821,20.37865797,21.31087736,19.35671482
Os05g0401000,10.97727347,12.42631254,13.11720964,29.60539843,38.59099133,26.51011203
Os05g0401050,0,8.45E-08,0.29968086,0,0,0
Os05g0401100,1.319621071,0.778722101,1.032336462,1.05020473,0.465257012,25.09771443
Os05g0401200,3.62888317,8.967478717,4.547278515,5.529230995,4.226532456,27.23069063
Os05g0401300,0.410295156,1.654220235,1.025076142,0.65250625,0.703250659,1.551940907
